ID,Goods,,,
8344,面粉,,,米粮调料
8344,人造黄油,,,米粮调料
8344,面包卷,,,西点
8344,威士忌酒,,,酒精饮料
8345,罐头鱼,,,米粮调料
8345,其他蔬菜,,,果蔬
8345,面包卷,,,西点
8346,特制门锁,,,百货
8347,凝乳,,,米粮调料
8347,面包干,,,西点
8348,牛肉,,,肉类
8348,黑面包,,,西点
8348,厨房清洁剂,,,百货
8348,碗碟,,,百货
8348,全脂牛奶,,,非酒精饮料
8348,酸奶,,,食品类
8349,购物袋,,,百货
8349,全脂牛奶,,,非酒精饮料
8350,谷物,,,米粮调料
8350,冷冻餐饭,,,米粮调料
8350,购物袋,,,百货
8351,瓶装水,,,非酒精饮料
8352,巧克力,,,零食
8352,苏打,,,非酒精饮料
8353,牛肉,,,肉类
8353,本地蛋类,,,肉类
8353,蛋黄酱,,,米粮调料
8353,报纸,,,百货
8353,其他蔬菜,,,果蔬
8353,猪肉,,,肉类
8353,根茎类蔬菜,,,果蔬
8353,购物袋,,,百货
8353,水果奶油涂抹酱,,,米粮调料
8353,马桶清洁剂,,,百货
8353,超高温杀菌的牛奶,,,非酒精饮料
8353,面包干,,,西点
8354,瓶装水,,,非酒精饮料
8354,凝乳,,,米粮调料
8354,水果/蔬菜汁,,,非酒精饮料
8354,面包卷,,,西点
8354,肥皂,,,百货
8354,全脂牛奶,,,非酒精饮料
8355,购物袋,,,百货
8356,牛肉,,,肉类
8356,黄油,,,米粮调料
8356,蜡烛,,,百货
8356,猫食,,,百货
8356,巧克力,,,零食
8356,甜点,,,西点
8356,汉堡肉,,,肉类
8356,意大利面,,,熟食
8356,猪肉,,,肉类
8356,根茎类蔬菜,,,果蔬
8356,香肠,,,肉类
8356,购物袋,,,百货
8356,全脂牛奶,,,非酒精饮料
8357,奶油乳酪,,,西点
8357,面包卷,,,西点
8357,苏打,,,非酒精饮料
8357,软奶酪,,,西点
8357,特制门锁,,,百货
8358,其他蔬菜,,,果蔬
8358,面包卷,,,西点
8358,香肠,,,肉类
8359,冷冻蔬菜,,,果蔬
8359,特色巧克力,,,食品类
8360,莓果,,,果蔬
8360,黄油,,,米粮调料
8360,谷物,,,米粮调料
8360,鸡,,,肉类
8360,花卉种子,,,百货
8360,餐巾,,,百货
8360,相片/膜,,,百货
8360,根茎类蔬菜,,,果蔬
8360,酸奶油,,,米粮调料
8360,全脂牛奶,,,非酒精饮料
8361,猫食,,,百货
8361,冷冻蔬菜,,,果蔬
8361,酸奶,,,食品类
8362,糕点,,,西点
8362,威化饼,,,西点
8362,全脂牛奶,,,非酒精饮料
8362,酸奶,,,食品类
8363,面包卷,,,西点
8364,芥末,,,百货
8364,面包卷,,,西点
8364,香肠,,,肉类
8365,狗粮,,,百货
8365,报纸,,,百货
8365,酸奶,,,食品类
8366,柑橘类水果,,,果蔬
8366,鱼,,,肉类
8366,长面包,,,非酒精饮料
8366,猪肉,,,肉类
8366,全脂牛奶,,,非酒精饮料
8367,莓果,,,果蔬
8367,热带水果,,,果蔬
8367,酸奶油,,,米粮调料
8368,保鲜膜/袋,,,百货
8368,咖啡,,,非酒精饮料
8368,厨房清洁剂,,,百货
8368,油,,,米粮调料
8368,糕点,,,西点
8368,仁果类水果,,,果蔬
8368,面包卷,,,西点
8368,根茎类蔬菜,,,果蔬
8368,香肠,,,肉类
8368,购物袋,,,百货
8368,特制门锁,,,百货
8368,热带水果,,,果蔬
8368,全脂牛奶,,,非酒精饮料
8368,酸奶,,,食品类
8369,罐装啤酒,,,酒精饮料
8370,奶油乳酪,,,西点
8370,葡萄,,,果蔬
8371,冷冻餐饭,,,米粮调料
8371,报纸,,,百货
8371,相片/膜,,,百货
8371,面包卷,,,西点
8371,热带水果,,,果蔬
8371,威化饼,,,西点
8371,酸奶油,,,米粮调料
8371,全脂牛奶,,,非酒精饮料
8371,酸奶,,,食品类
8372,酸奶,,,食品类
8373,冷冻热狗肠,,,肉类
8373,热带水果,,,果蔬
8374,瓶装啤酒,,,酒精饮料
8374,烈酒,,,酒精饮料
8374,香肠,,,肉类
8375,瓶装啤酒,,,酒精饮料
8375,瓶装水,,,非酒精饮料
8375,仁果类水果,,,果蔬
8375,猪肉,,,肉类
8375,热带水果,,,果蔬
8376,苏打,,,非酒精饮料
8377,发酵粉,,,米粮调料
8377,其他饮料,,,非酒精饮料
8377,购物袋,,,百货
8378,其他饮料,,,非酒精饮料
8379,融化奶酪,,,米粮调料
8379,苏打,,,非酒精饮料
8380,黑面包,,,西点
8380,汉堡肉,,,肉类
8380,即食食品,,,熟食
8380,其他蔬菜,,,果蔬
8380,猪肉,,,肉类
8381,奶油乳酪,,,西点
8381,牙齿保健用品,,,百货
8381,餐巾,,,百货
8381,报纸,,,百货
8381,面包卷,,,西点
8381,面包干,,,西点
8382,罐头蔬菜,,,米粮调料
8382,巧克力,,,零食
8382,水果/蔬菜汁,,,非酒精饮料
8382,报纸,,,百货
8382,洋葱,,,果蔬
8382,其他蔬菜,,,果蔬
8382,苏打,,,非酒精饮料
8382,热带水果,,,果蔬
8382,全脂牛奶,,,非酒精饮料
8383,可可饮料,,,非酒精饮料
8383,果酱,,,米粮调料
8383,苏打,,,非酒精饮料
8384,卫生用品,,,百货
8384,仁果类水果,,,果蔬
8385,一般饮料,,,非酒精饮料
8385,瓶装啤酒,,,酒精饮料
8385,冷冻热狗肠,,,肉类
8385,水果/蔬菜汁,,,非酒精饮料
8385,硬奶酪,,,西点
8385,一般肉类,,,肉类
8385,餐巾,,,百货
8385,香肠,,,肉类
8385,起泡酒,,,酒精饮料
8385,特色巧克力,,,食品类
8385,全脂牛奶,,,非酒精饮料
8386,花土/肥料,,,百货
8387,罐头鱼,,,米粮调料
8387,猫食,,,百货
8387,宠物护理用品,,,百货
8387,全脂牛奶,,,非酒精饮料
8388,黑面包,,,西点
8388,其他饮料,,,非酒精饮料
8388,其他蔬菜,,,果蔬
8388,糕点,,,西点
8388,猪肉,,,肉类
8388,苏打,,,非酒精饮料
8388,全脂牛奶,,,非酒精饮料
8389,瓶装啤酒,,,酒精饮料
8389,瓶装水,,,非酒精饮料
8389,冷冻热狗肠,,,肉类
8389,其他饮料,,,非酒精饮料
8389,起泡酒,,,酒精饮料
8390,口香糖,,,零食
8390,购物袋,,,百货
8391,鸡,,,肉类
8391,其他蔬菜,,,果蔬
8391,糕点,,,西点
8391,全脂牛奶,,,非酒精饮料
8392,冷冻蔬菜,,,果蔬
8393,面包卷,,,西点
8394,水果/蔬菜汁,,,非酒精饮料
8394,卫生用品,,,百货
8394,茶,,,非酒精饮料
8394,酸奶,,,食品类
8395,黑面包,,,西点
8395,黄油,,,米粮调料
8395,冷冻热狗肠,,,肉类
8395,冷冻餐饭,,,米粮调料
8395,葡萄,,,果蔬
8395,其他蔬菜,,,果蔬
8395,仁果类水果,,,果蔬
8395,粉红葡萄酒,,,酒精饮料
8395,香肠,,,肉类
8395,热带水果,,,果蔬
8395,全脂牛奶,,,非酒精饮料
8395,酸奶,,,食品类
8396,香肠,,,肉类
8396,苏打,,,非酒精饮料
8397,瓶装水,,,非酒精饮料
8397,黑面包,,,西点
8397,柑橘类水果,,,果蔬
8397,水果/蔬菜汁,,,非酒精饮料
8397,洋葱,,,果蔬
8397,糕点,,,西点
8397,超高温杀菌的牛奶,,,非酒精饮料
8398,猫食,,,百货
8398,巧克力,,,零食
8398,冷冻餐饭,,,米粮调料
8398,水果/蔬菜汁,,,非酒精饮料
8398,卫生用品,,,百货
8398,报纸,,,百货
8398,其他蔬菜,,,果蔬
8398,半成品面包,,,西点
8398,苏打,,,非酒精饮料
8398,全脂牛奶,,,非酒精饮料
8398,酸奶,,,食品类
8399,一般饮料,,,非酒精饮料
8399,全脂牛奶,,,非酒精饮料
8400,一般饮料,,,非酒精饮料
8400,口香糖,,,零食
8400,面包卷,,,西点
8401,即食食品,,,熟食
8402,汉堡肉,,,肉类
8402,其他蔬菜,,,果蔬
8403,炊具,,,百货
8403,面包卷,,,西点
8403,香肠,,,肉类
8404,一般清洁剂,,,百货
8404,厨房清洁剂,,,百货
8404,冷冻蔬菜,,,果蔬
8404,葡萄,,,果蔬
8404,冰淇淋,,,零食
8404,面包卷,,,西点
8404,苏打,,,非酒精饮料
8404,糖,,,米粮调料
8404,热带水果,,,果蔬
8404,酸奶,,,食品类
8405,酪,,,西点
8405,糖果,,,零食
8405,巧克力,,,零食
8405,咖啡,,,非酒精饮料
8405,硬奶酪,,,西点
8405,全脂牛奶,,,非酒精饮料
8406,油,,,米粮调料
8406,糕点,,,西点
8407,发酵粉,,,米粮调料
8407,猫食,,,百货
8407,巧克力,,,零食
8407,烹饪巧克力,,,米粮调料
8407,奶油乳酪,,,西点
8407,凝乳,,,米粮调料
8407,油,,,米粮调料
8407,糖,,,米粮调料
8407,酸奶油,,,米粮调料
8407,白面包,,,西点
8407,全脂牛奶,,,非酒精饮料
8408,风味蛋糕,,,西点
8408,巧克力棉花糖,,,零食
8408,餐巾,,,百货
8408,意大利面,,,熟食
8408,酱油,,,米粮调料
8409,罐头鱼,,,米粮调料
8409,猫食,,,百货
8409,冷冻餐饭,,,米粮调料
8409,意大利面,,,熟食
8409,宠物护理用品,,,百货
8409,酱油,,,米粮调料
8409,苏打,,,非酒精饮料
8409,全脂牛奶,,,非酒精饮料
8409,酸奶,,,食品类
8410,瓶装水,,,非酒精饮料
8410,融化奶酪,,,米粮调料
8410,苏打,,,非酒精饮料
8411,黑面包,,,西点
8412,罐装啤酒,,,酒精饮料
8412,冷冻餐饭,,,米粮调料
8412,粉红葡萄酒,,,酒精饮料
8412,咸点心,,,西点
8413,黑面包,,,西点
8413,黄油,,,米粮调料
8413,酪,,,西点
8413,糖果,,,零食
8413,柑橘类水果,,,果蔬
8413,凝乳,,,米粮调料
8413,面粉,,,米粮调料
8413,水果/蔬菜汁,,,非酒精饮料
8413,葡萄,,,果蔬
8413,其他蔬菜,,,果蔬
8413,包装水果/蔬菜,,,果蔬
8413,香肠,,,肉类
8413,购物袋,,,百货
8413,热带水果,,,果蔬
8413,威化饼,,,西点
8413,酸奶,,,食品类
8414,糖果,,,零食
8414,冷冻餐饭,,,米粮调料
8414,报纸,,,百货
8414,面包卷,,,西点
8414,热带水果,,,果蔬
8415,牛肉,,,肉类
8415,其他蔬菜,,,果蔬
8415,盆栽,,,百货
8415,威化饼,,,西点
8416,瓶装啤酒,,,酒精饮料
8416,烈酒,,,酒精饮料
8417,本地蛋类,,,肉类
8418,起泡酒,,,酒精饮料
8419,口香糖,,,零食
8419,其他饮料,,,非酒精饮料
8419,咸点心,,,西点
8419,苏打,,,非酒精饮料
8420,面包卷,,,西点
8420,香肠,,,肉类
8420,苏打,,,非酒精饮料
8421,巧克力,,,零食
8422,酪,,,西点
8422,谷物,,,米粮调料
8422,巧克力,,,零食
8422,清洁工具,,,百货
8422,水果/蔬菜汁,,,非酒精饮料
8422,长面包,,,非酒精饮料
8422,报纸,,,百货
8422,热带水果,,,果蔬
8422,全脂牛奶,,,非酒精饮料
8423,牛肉,,,肉类
8423,热带水果,,,果蔬
8423,酸奶,,,食品类
8424,黑面包,,,西点
8424,咖啡,,,非酒精饮料
8424,狗粮,,,百货
8424,水果/蔬菜汁,,,非酒精饮料
8424,糕点,,,西点
8424,半成品面包,,,西点
8425,全脂牛奶,,,非酒精饮料
8426,莓果,,,果蔬
8426,瓶装水,,,非酒精饮料
8426,其他蔬菜,,,果蔬
8426,面包卷,,,西点
8426,苏打,,,非酒精饮料
8426,超高温杀菌的牛奶,,,非酒精饮料
8426,酸奶,,,食品类
8427,瓶装啤酒,,,酒精饮料
8427,黄油,,,米粮调料
8427,柑橘类水果,,,果蔬
8427,牙齿保健用品,,,百货
8427,电灯泡,,,百货
8427,长面包,,,非酒精饮料
8427,餐巾,,,百货
8427,仁果类水果,,,果蔬
8427,特制门锁,,,百货
8427,香辛料,,,米粮调料
8428,苏打,,,非酒精饮料
8428,特色巧克力,,,食品类
8429,葡萄,,,果蔬
8429,汉堡肉,,,肉类
8429,意大利面,,,熟食
8429,糕点,,,西点
8429,苏打,,,非酒精饮料
8429,全脂牛奶,,,非酒精饮料
8430,巧克力,,,零食
8431,葡萄,,,果蔬
8431,开胃酒,,,酒精饮料
8431,威化饼,,,西点
8432,餐巾,,,百货
8432,其他蔬菜,,,果蔬
8432,根茎类蔬菜,,,果蔬
8432,热带水果,,,果蔬
8433,酸奶,,,食品类
8434,汉堡肉,,,肉类
8434,坚果小吃,,,零食
8434,意大利面,,,熟食
8434,根茎类蔬菜,,,果蔬
8434,切片奶酪,,,西点
8434,苏打,,,非酒精饮料
8434,威化饼,,,西点
8434,酸奶油,,,米粮调料
8434,酸奶,,,食品类
8435,白兰地,,,酒精饮料
8435,坚果/李子,,,零食
8436,糕点,,,西点
8436,爆米花,,,零食
8436,咸点心,,,西点
8436,皮肤护理用品,,,百货
8436,苏打,,,非酒精饮料
8437,猫食,,,百货
8437,口香糖,,,零食
8437,保鲜膜/袋,,,百货
8437,女性卫生用品,,,百货
8437,其他蔬菜,,,果蔬
8437,香肠,,,肉类
8437,酸奶,,,食品类
8438,瓶装水,,,非酒精饮料
8438,火腿,,,肉类
8438,香肠,,,肉类
8439,莓果,,,果蔬
8440,罐装啤酒,,,酒精饮料
8441,柑橘类水果,,,果蔬
8442,面包卷,,,西点
8442,苏打,,,非酒精饮料
8443,一般清洁剂,,,百货
8443,面包卷,,,西点
8443,苏打,,,非酒精饮料
8444,鸡,,,肉类
8444,其他蔬菜,,,果蔬
8444,面包卷,,,西点
8444,购物袋,,,百货
8445,瓶装啤酒,,,酒精饮料
8445,瓶装水,,,非酒精饮料
8445,巧克力,,,零食
8445,咖啡,,,非酒精饮料
8445,冷冻热狗肠,,,肉类
8445,汉堡肉,,,肉类
8445,威化饼,,,西点
8445,全脂牛奶,,,非酒精饮料
8446,面包卷,,,西点
8447,猫食,,,百货
8447,柑橘类水果,,,果蔬
8447,女性卫生用品,,,百货
8447,特色巧克力,,,食品类
8447,酸奶油,,,米粮调料
8447,全脂牛奶,,,非酒精饮料
8447,酸奶,,,食品类
8448,苏打,,,非酒精饮料
8449,牛肉,,,肉类
8449,凝乳,,,米粮调料
8449,甜点,,,西点
8449,厨房清洁剂,,,百货
8449,根茎类蔬菜,,,果蔬
8449,威化饼,,,西点
8450,威化饼,,,西点
8451,咸点心,,,西点
8451,全脂牛奶,,,非酒精饮料
8452,成品,,,熟食
8453,清洁工具,,,百货
8453,苏打,,,非酒精饮料
8453,全脂牛奶,,,非酒精饮料
8454,莓果,,,果蔬
8454,瓶装啤酒,,,酒精饮料
8454,黑面包,,,西点
8454,火腿,,,肉类
8454,餐巾,,,百货
8454,糕点,,,西点
8454,根茎类蔬菜,,,果蔬
8454,酸奶油,,,米粮调料
8454,全脂牛奶,,,非酒精饮料
8455,黑面包,,,西点
8455,融化奶酪,,,米粮调料
8456,根茎类蔬菜,,,果蔬
8456,香肠,,,肉类
8457,凝乳,,,米粮调料
8457,碗碟,,,百货
8458,瓶装啤酒,,,酒精饮料
8459,巧克力,,,零食
8459,牙齿保健用品,,,百货
8459,甜点,,,西点
8459,冷冻甜点,,,肉类
8459,油,,,米粮调料
8459,咸点心,,,西点
8459,苏打,,,非酒精饮料
8460,鸡,,,肉类
8460,其他蔬菜,,,果蔬
8461,瓶装啤酒,,,酒精饮料
8462,巧克力,,,零食
8462,成品,,,熟食
8462,仁果类水果,,,果蔬
8462,酸奶,,,食品类
8463,清洁工具,,,百货
8463,面包卷,,,西点
8463,苏打,,,非酒精饮料
8464,朗姆酒,,,酒精饮料
8464,苏打,,,非酒精饮料
8465,水果/蔬菜汁,,,非酒精饮料
8465,盆栽,,,百货
8465,购物袋,,,百货
8466,甜点,,,西点
8466,其他蔬菜,,,果蔬
8466,白面包,,,西点
8467,冷冻鱼,,,肉类
8467,冷冻蔬菜,,,果蔬
8468,凝乳,,,米粮调料
8468,甜点,,,西点
8468,卫生用品,,,百货
8468,其他饮料,,,非酒精饮料
8468,糕点,,,西点
8468,购物袋,,,百货
8468,苏打,,,非酒精饮料
8468,热带水果,,,果蔬
8468,全脂牛奶,,,非酒精饮料
8469,冷冻蔬菜,,,果蔬
8469,卫生用品,,,百货
8469,报纸,,,百货
8469,季节性商品,,,百货
8470,汉堡肉,,,肉类
8470,盆栽,,,百货
8470,朗姆酒,,,酒精饮料
8470,苏打,,,非酒精饮料
8471,瓶装啤酒,,,酒精饮料
8471,一般清洁剂,,,百货
8471,冷冻热狗肠,,,肉类
8471,一般肉类,,,肉类
8471,芥末,,,百货
8471,其他蔬菜,,,果蔬
8472,面包卷,,,西点
8472,酸奶,,,食品类
8473,其他蔬菜,,,果蔬
8473,威化饼,,,西点
8473,酸奶油,,,米粮调料
8473,酸奶,,,食品类
8474,咖啡,,,非酒精饮料
8474,汉堡肉,,,肉类
8474,洋葱,,,果蔬
8474,其他蔬菜,,,果蔬
8474,面包卷,,,西点
8474,香肠,,,肉类
8475,莓果,,,果蔬
8475,凝乳,,,米粮调料
8475,长面包,,,非酒精饮料
8475,香肠,,,肉类
8475,特制门锁,,,百货
8475,酸奶油,,,米粮调料
8476,面包卷,,,西点
8476,苏打,,,非酒精饮料
8477,鸡,,,肉类
8477,巧克力,,,零食
8477,长面包,,,非酒精饮料
8478,瓶装水,,,非酒精饮料
8478,冷冻热狗肠,,,肉类
8478,餐巾,,,百货
8478,面包卷,,,西点
8478,热带水果,,,果蔬
8478,全脂牛奶,,,非酒精饮料
8479,瓶装啤酒,,,酒精饮料
8479,硬奶酪,,,西点
8479,全脂牛奶,,,非酒精饮料
8480,瓶装啤酒,,,酒精饮料
8480,烈酒,,,酒精饮料
8481,购物袋,,,百货
8482,酱油,,,米粮调料
8482,香肠,,,肉类
8482,全脂牛奶,,,非酒精饮料
8483,苏打,,,非酒精饮料
8484,仁果类水果,,,果蔬
8484,热带水果,,,果蔬
8485,冷冻蔬菜,,,果蔬
8485,猪肉,,,肉类
8486,冷冻甜点,,,肉类
8486,苏打,,,非酒精饮料
8487,牛肉,,,肉类
8487,根茎类蔬菜,,,果蔬
8487,购物袋,,,百货
8487,白酒,,,酒精饮料
8488,冷冻热狗肠,,,肉类
8488,即食食品,,,熟食
8488,香肠,,,肉类
8489,瓶装啤酒,,,酒精饮料
8490,莓果,,,果蔬
8490,凝乳,,,米粮调料
8490,冷冻蔬菜,,,果蔬
8490,糕点,,,西点
8490,仁果类水果,,,果蔬
8490,根茎类蔬菜,,,果蔬
8490,软奶酪,,,西点
8490,酸奶油,,,米粮调料
8490,全脂牛奶,,,非酒精饮料
8491,莓果,,,果蔬
8491,鸡,,,肉类
8491,保鲜膜/袋,,,百货
8491,咖啡,,,非酒精饮料
8491,冷冻蔬菜,,,果蔬
8492,冷冻热狗肠,,,肉类
8492,糕点,,,西点
8492,香肠,,,肉类
8493,冷冻鱼,,,肉类
8493,面包卷,,,西点
8493,酸奶,,,食品类
8494,蜡烛,,,百货
8494,冰淇淋,,,零食
8494,白面包,,,西点
8495,碗碟,,,百货
8495,热带水果,,,果蔬
8496,长面包,,,非酒精饮料
8496,意大利面,,,熟食
8496,苏打,,,非酒精饮料
8497,本地蛋类,,,肉类
8497,水果/蔬菜汁,,,非酒精饮料
8497,根茎类蔬菜,,,果蔬
8497,苏打,,,非酒精饮料
8497,酸奶油,,,米粮调料
8497,全脂牛奶,,,非酒精饮料
8498,黄油,,,米粮调料
8498,冷冻水果,,,果蔬
8498,其他蔬菜,,,果蔬
8498,融化奶酪,,,米粮调料
8498,酸奶油,,,米粮调料
8499,罐装啤酒,,,酒精饮料
8499,报纸,,,百货
8499,苏打,,,非酒精饮料
8500,其他饮料,,,非酒精饮料
8500,购物袋,,,百货
8500,苏打,,,非酒精饮料
8500,威化饼,,,西点
8501,莓果,,,果蔬
8501,酪,,,西点
8501,葡萄,,,果蔬
8501,盆栽,,,百货
8501,酸奶,,,食品类
8502,特色巧克力,,,食品类
8503,瓶装啤酒,,,酒精饮料
8503,瓶装水,,,非酒精饮料
8503,水果/蔬菜汁,,,非酒精饮料
8503,冰淇淋,,,零食
8503,仁果类水果,,,果蔬
8503,苏打,,,非酒精饮料
8504,口香糖,,,零食
8504,巧克力,,,零食
8504,特色巧克力,,,食品类
8505,甜味剂,,,米粮调料
8505,瓶装水,,,非酒精饮料
8505,黑面包,,,西点
8505,鸡,,,肉类
8505,柑橘类水果,,,果蔬
8505,本地蛋类,,,肉类
8505,冷冻热狗肠,,,肉类
8505,餐巾,,,百货
8505,包装水果/蔬菜,,,果蔬
8505,根茎类蔬菜,,,果蔬
8505,威化饼,,,西点
8506,酪,,,西点
8506,凝乳,,,米粮调料
8506,冷冻热狗肠,,,肉类
8506,冷冻餐饭,,,米粮调料
8506,水果/蔬菜汁,,,非酒精饮料
8506,油,,,米粮调料
8506,洋葱,,,果蔬
8506,根茎类蔬菜,,,果蔬
8506,购物袋,,,百货
8506,苏打,,,非酒精饮料
8506,全脂牛奶,,,非酒精饮料
8507,瓶装水,,,非酒精饮料
8507,柑橘类水果,,,果蔬
8507,冷冻热狗肠,,,肉类
8507,热带水果,,,果蔬
8507,酸奶,,,食品类
8508,面包卷,,,西点
8508,香肠,,,肉类
8508,全脂牛奶,,,非酒精饮料
8509,瓶装水,,,非酒精饮料
8509,黄油,,,米粮调料
8509,猫食,,,百货
8509,厨房清洁剂,,,百货
8509,一般肉类,,,肉类
8509,餐巾,,,百货
8509,购物袋,,,百货
8509,软奶酪,,,西点
8509,特色巧克力,,,食品类
8509,热带水果,,,果蔬
8509,酸奶,,,食品类
8510,本地蛋类,,,肉类
8511,巧克力,,,零食
8511,威化饼,,,西点
8512,白酒,,,酒精饮料
8512,酸奶,,,食品类
8513,冰淇淋,,,零食
8514,全脂牛奶,,,非酒精饮料
8515,巧克力,,,零食
8515,柑橘类水果,,,果蔬
8515,凝乳,,,米粮调料
8515,卫生用品,,,百货
8515,其他蔬菜,,,果蔬
8515,糕点,,,西点
8515,香肠,,,肉类
8515,苏打,,,非酒精饮料
8515,热带水果,,,果蔬
8516,一般清洁剂,,,百货
8516,长面包,,,非酒精饮料
8517,面包卷,,,西点
8517,香肠,,,肉类
8517,苏打,,,非酒精饮料
8518,白酒,,,酒精饮料
8519,罐头鱼,,,米粮调料
8519,保鲜膜/袋,,,百货
8519,冷冻热狗肠,,,肉类
8519,卫生用品,,,百货
8519,冰淇淋,,,零食
8519,融化奶酪,,,米粮调料
8519,全脂牛奶,,,非酒精饮料
8520,糖果,,,零食
8520,人造黄油,,,米粮调料
8520,糕点,,,西点
8521,口香糖,,,零食
8522,有机香肠,,,肉类
8522,苏打,,,非酒精饮料
8523,罐装啤酒,,,酒精饮料
8523,鸡,,,肉类
8523,水果/蔬菜汁,,,非酒精饮料
8523,猪肉,,,肉类
8523,威化饼,,,西点
8524,咖啡,,,非酒精饮料
8524,购物袋,,,百货
8525,特制门锁,,,百货
8526,爆米花,,,零食
8527,炼乳,,,米粮调料
8527,全脂牛奶,,,非酒精饮料
8528,牛肉,,,肉类
8528,咖啡,,,非酒精饮料
8528,冷冻热狗肠,,,肉类
8528,冷冻蔬菜,,,果蔬
8528,葡萄,,,果蔬
8528,汉堡肉,,,肉类
8528,卫生用品,,,百货
8528,长面包,,,非酒精饮料
8528,蛋黄酱,,,米粮调料
8528,其他饮料,,,非酒精饮料
8528,苏打,,,非酒精饮料
8528,酸奶油,,,米粮调料
8528,全脂牛奶,,,非酒精饮料
8529,糖果,,,零食
8529,巧克力,,,零食
8529,柑橘类水果,,,果蔬
8529,甜点,,,西点
8529,冷冻鱼,,,肉类
8529,人造黄油,,,米粮调料
8529,腌菜,,,Types
8529,猪肉,,,肉类
8529,根茎类蔬菜,,,果蔬
8529,全脂牛奶,,,非酒精饮料
8529,酸奶,,,食品类
8530,巧克力,,,零食
8530,报纸,,,百货
8530,热带水果,,,果蔬
8530,全脂牛奶,,,非酒精饮料
8531,口香糖,,,零食
8531,凝乳,,,米粮调料
8531,报纸,,,百货
8531,特色巧克力,,,食品类
8532,硬奶酪,,,西点
8532,其他蔬菜,,,果蔬
8532,糕点,,,西点
8532,面包卷,,,西点
8532,切片奶酪,,,西点
8533,浴室清洁剂,,,百货
8533,牛肉,,,肉类
8533,瓶装水,,,非酒精饮料
8533,巧克力棉花糖,,,零食
8533,番茄酱,,,米粮调料
8533,芥末,,,百货
8533,餐巾,,,百货
8533,报纸,,,百货
8533,洋葱,,,果蔬
8533,其他蔬菜,,,果蔬
8533,猪肉,,,肉类
8533,根茎类蔬菜,,,果蔬
8533,香肠,,,肉类
8533,切片奶酪,,,西点
8533,苏打,,,非酒精饮料
8533,热带水果,,,果蔬
8533,超高温杀菌的牛奶,,,非酒精饮料
8533,威化饼,,,西点
8534,巧克力,,,零食
8534,冷冻餐饭,,,米粮调料
8534,长面包,,,非酒精饮料
8534,购物袋,,,百货
8534,酸奶,,,食品类
8535,糖果,,,零食
8535,罐头蔬菜,,,米粮调料
8535,硬奶酪,,,西点
8535,餐巾,,,百货
8535,其他蔬菜,,,果蔬
8535,仁果类水果,,,果蔬
8535,面包卷,,,西点
8535,香肠,,,肉类
8535,全脂牛奶,,,非酒精饮料
8536,瓶装水,,,非酒精饮料
8536,柑橘类水果,,,果蔬
8536,水果/蔬菜汁,,,非酒精饮料
8536,其他饮料,,,非酒精饮料
8536,餐巾,,,百货
8536,苏打,,,非酒精饮料
8536,热带水果,,,果蔬
8536,超高温杀菌的牛奶,,,非酒精饮料
8537,冷冻餐饭,,,米粮调料
8537,冰淇淋,,,零食
8537,全脂牛奶,,,非酒精饮料
8538,冷冻蔬菜,,,果蔬
8538,冰淇淋,,,零食
8538,其他蔬菜,,,果蔬
8539,凝乳,,,米粮调料
8539,冷冻热狗肠,,,肉类
8539,苏打,,,非酒精饮料
8540,牛肉,,,肉类
8540,鸡,,,肉类
8540,水果/蔬菜汁,,,非酒精饮料
8540,一般肉类,,,肉类
8540,酸奶油,,,米粮调料
8540,全脂牛奶,,,非酒精饮料
8541,猫食,,,百货
8541,苏打,,,非酒精饮料
8541,特色巧克力,,,食品类
8542,瓶装水,,,非酒精饮料
8542,厨房清洁剂,,,百货
8542,狗粮,,,百货
8542,烈酒,,,酒精饮料
8543,柑橘类水果,,,果蔬
8543,其他蔬菜,,,果蔬
8543,猪肉,,,肉类
8543,酸奶,,,食品类
8544,罐装啤酒,,,酒精饮料
8544,甜点,,,西点
8545,瓶装水,,,非酒精饮料
8545,全脂牛奶,,,非酒精饮料
8546,鸡,,,肉类
8547,花土/肥料,,,百货
8548,风味蛋糕,,,西点
8548,酸奶,,,食品类
8549,发酵粉,,,米粮调料
8549,牛肉,,,肉类
8549,鸡,,,肉类
8549,清洁工具,,,百货
8549,一般清洁剂,,,百货
8549,冷冻蔬菜,,,果蔬
8549,保管产品,,,果蔬
8549,其他蔬菜,,,果蔬
8549,意大利面,,,熟食
8549,超高温杀菌的牛奶,,,非酒精饮料
8549,醋,,,米粮调料
8549,全脂牛奶,,,非酒精饮料
8550,酪,,,西点
8550,面包卷,,,西点
8551,巧克力棉花糖,,,零食
8551,咖啡,,,非酒精饮料
8551,苏打,,,非酒精饮料
8552,黑面包,,,西点
8552,冷冻餐饭,,,米粮调料
8552,冰淇淋,,,零食
8553,咸点心,,,西点
8554,瓶装啤酒,,,酒精饮料
8554,柑橘类水果,,,果蔬
8554,凝乳,,,米粮调料
8554,洋葱,,,果蔬
8554,根茎类蔬菜,,,果蔬
8554,香肠,,,肉类
8554,酸奶油,,,米粮调料
8554,酸奶,,,食品类
8555,白面包,,,西点
8555,白酒,,,酒精饮料
8556,瓶装水,,,非酒精饮料
8556,风味蛋糕,,,西点
8556,人造黄油,,,米粮调料
8556,仁果类水果,,,果蔬
8556,半成品面包,,,西点
